episode,seed,scenario_id,mean_global_reward,steps,actor_loss,critic_loss,entropy
0,7,quick60_local_mappo,0.11695324900752722,12,-0.03183966875076294,6.581272602081299,1.4251850843429565
1,8,quick60_local_mappo,-0.04413170734599792,12,-0.027659602463245392,22.383583068847656,1.4245613813400269
